interaction_id,location,time_of_day,weather
8477,Los Angeles,Morning,Snowy
8478,Chicago,Morning,Sunny
8479,Los Angeles,Evening,Snowy
8480,San Francisco,Evening,Snowy
8481,Houston,Night,Cloudy
8482,Chicago,Evening,Cloudy
8483,San Francisco,Evening,Cloudy
8484,Los Angeles,Night,Snowy
8485,New York,Night,Sunny
8486,Houston,Morning,Cloudy
8487,Houston,Evening,Snowy
8488,Houston,Night,Rainy
8489,New York,Morning,Cloudy
8490,New York,Evening,Snowy
8491,Houston,Afternoon,Cloudy
8492,New York,Afternoon,Rainy
8493,Chicago,Afternoon,Rainy
8494,Houston,Night,Sunny
8495,San Francisco,Evening,Cloudy
8496,San Francisco,Afternoon,Rainy
8497,Houston,Evening,Snowy
8498,Houston,Night,Snowy
8499,Chicago,Morning,Sunny
8500,Chicago,Evening,Sunny
8501,Los Angeles,Morning,Sunny
8502,Houston,Night,Sunny
8503,Houston,Evening,Rainy
8504,Houston,Morning,Rainy
8505,Chicago,Afternoon,Cloudy
8506,Los Angeles,Afternoon,Sunny
8507,Chicago,Morning,Sunny
8508,Houston,Morning,Sunny
8509,Houston,Afternoon,Cloudy
8510,Houston,Evening,Snowy
8511,San Francisco,Afternoon,Snowy
8512,San Francisco,Night,Cloudy
8513,New York,Night,Sunny
8514,Los Angeles,Night,Rainy
8515,Los Angeles,Night,Cloudy
8516,Chicago,Afternoon,Cloudy
8517,Houston,Night,Rainy
8518,San Francisco,Morning,Cloudy
8519,Houston,Afternoon,Rainy
8520,New York,Night,Rainy
8521,Los Angeles,Night,Snowy
8522,Chicago,Evening,Rainy
8523,Los Angeles,Afternoon,Rainy
8524,Houston,Night,Sunny
8525,Los Angeles,Night,Snowy
8526,Los Angeles,Evening,Snowy
8527,San Francisco,Morning,Rainy
8528,San Francisco,Night,Rainy
8529,San Francisco,Night,Rainy
8530,Houston,Night,Sunny
8531,New York,Night,Snowy
8532,Los Angeles,Morning,Snowy
8533,Houston,Evening,Snowy
8534,New York,Night,Sunny
8535,Los Angeles,Afternoon,Cloudy
8536,Chicago,Morning,Snowy
8537,Houston,Evening,Cloudy
8538,New York,Evening,Sunny
8539,Los Angeles,Night,Snowy
8540,New York,Afternoon,Cloudy
8541,San Francisco,Afternoon,Rainy
8542,Los Angeles,Afternoon,Snowy
8543,San Francisco,Morning,Sunny
8544,Chicago,Night,Snowy
8545,Los Angeles,Morning,Sunny
8546,Houston,Night,Rainy
8547,San Francisco,Night,Rainy
8548,Los Angeles,Evening,Cloudy
8549,Houston,Evening,Rainy
8550,Houston,Morning,Rainy
8551,San Francisco,Afternoon,Rainy
8552,Los Angeles,Evening,Snowy
8553,Chicago,Morning,Cloudy
8554,San Francisco,Afternoon,Snowy
8555,New York,Night,Rainy
8556,Houston,Afternoon,Sunny
8557,Houston,Evening,Snowy
8558,San Francisco,Evening,Cloudy
8559,Chicago,Evening,Snowy
8560,San Francisco,Afternoon,Sunny
8561,Houston,Evening,Rainy
8562,Houston,Night,Cloudy
8563,Houston,Evening,Sunny
8564,Chicago,Evening,Cloudy
8565,Chicago,Evening,Rainy
8566,Houston,Morning,Sunny
8567,Houston,Night,Sunny
8568,Houston,Morning,Snowy
8569,Los Angeles,Night,Rainy
8570,New York,Morning,Rainy
8571,Los Angeles,Night,Snowy
8572,Chicago,Evening,Cloudy
8573,San Francisco,Afternoon,Rainy
8574,Los Angeles,Afternoon,Rainy
8575,Houston,Morning,Rainy
8576,New York,Afternoon,Rainy
8577,Los Angeles,Evening,Rainy
8578,New York,Evening,Cloudy
8579,New York,Morning,Cloudy
8580,New York,Morning,Rainy
8581,New York,Morning,Rainy
8582,New York,Evening,Cloudy
8583,New York,Morning,Sunny
8584,New York,Night,Rainy
8585,Los Angeles,Morning,Snowy
8586,Chicago,Afternoon,Rainy
8587,New York,Afternoon,Sunny
8588,New York,Afternoon,Cloudy
8589,New York,Afternoon,Rainy
8590,Houston,Morning,Sunny
8591,San Francisco,Evening,Snowy
8592,New York,Morning,Sunny
8593,San Francisco,Morning,Cloudy
8594,Los Angeles,Morning,Cloudy
8595,Houston,Night,Sunny
8596,New York,Night,Sunny
8597,Chicago,Morning,Sunny
8598,New York,Evening,Sunny
8599,New York,Afternoon,Cloudy
8600,Los Angeles,Afternoon,Rainy
8601,Chicago,Evening,Rainy
8602,Houston,Morning,Snowy
8603,Chicago,Night,Cloudy
8604,Houston,Afternoon,Sunny
8605,San Francisco,Afternoon,Snowy
8606,Los Angeles,Night,Snowy
8607,New York,Evening,Snowy
8608,Houston,Morning,Snowy
8609,Houston,Night,Cloudy
8610,Chicago,Night,Snowy
8611,Chicago,Night,Sunny
8612,Houston,Night,Snowy
8613,Los Angeles,Evening,Cloudy
8614,New York,Afternoon,Cloudy
8615,Chicago,Night,Sunny
8616,Los Angeles,Night,Rainy
8617,Los Angeles,Afternoon,Cloudy
8618,Houston,Morning,Cloudy
8619,San Francisco,Morning,Sunny
8620,Chicago,Morning,Sunny
8621,Chicago,Afternoon,Cloudy
8622,San Francisco,Morning,Snowy
8623,San Francisco,Evening,Snowy
8624,Houston,Afternoon,Rainy
8625,Chicago,Afternoon,Snowy
8626,Houston,Afternoon,Rainy
8627,San Francisco,Afternoon,Snowy
8628,San Francisco,Night,Cloudy
8629,New York,Evening,Sunny
8630,Houston,Evening,Rainy
8631,New York,Morning,Rainy
8632,San Francisco,Afternoon,Rainy
8633,New York,Morning,Snowy
8634,Chicago,Morning,Snowy
8635,Houston,Night,Snowy
8636,Houston,Morning,Snowy
8637,San Francisco,Morning,Rainy
8638,Chicago,Evening,Rainy
8639,Houston,Afternoon,Cloudy
8640,Chicago,Evening,Rainy
8641,San Francisco,Evening,Sunny
8642,San Francisco,Afternoon,Snowy
8643,Houston,Night,Cloudy
8644,Chicago,Night,Cloudy
8645,Chicago,Morning,Rainy
8646,San Francisco,Evening,Rainy
8647,Chicago,Evening,Sunny
8648,Houston,Afternoon,Cloudy
8649,Houston,Morning,Cloudy
8650,Chicago,Evening,Snowy
8651,Chicago,Afternoon,Sunny
8652,Houston,Morning,Snowy
8653,San Francisco,Night,Snowy
8654,San Francisco,Night,Rainy
8655,Los Angeles,Afternoon,Sunny
8656,Los Angeles,Afternoon,Sunny
8657,San Francisco,Night,Rainy
8658,New York,Afternoon,Cloudy
8659,New York,Afternoon,Snowy
8660,Houston,Evening,Snowy
8661,Los Angeles,Evening,Snowy
8662,Chicago,Evening,Snowy
8663,Houston,Morning,Snowy
8664,Houston,Morning,Sunny
8665,Los Angeles,Night,Sunny
8666,Chicago,Afternoon,Sunny
8667,Houston,Morning,Sunny
8668,New York,Morning,Sunny
8669,Chicago,Night,Rainy
8670,New York,Evening,Snowy
8671,San Francisco,Night,Sunny
8672,New York,Morning,Sunny
8673,Los Angeles,Afternoon,Rainy
8674,Chicago,Morning,Rainy
8675,Los Angeles,Afternoon,Rainy
8676,Los Angeles,Morning,Rainy
8677,Houston,Night,Cloudy
8678,New York,Afternoon,Sunny
8679,Houston,Afternoon,Sunny
8680,Houston,Afternoon,Cloudy
8681,New York,Morning,Cloudy
8682,Chicago,Afternoon,Snowy
8683,Los Angeles,Night,Rainy
8684,Chicago,Afternoon,Cloudy
8685,Los Angeles,Morning,Cloudy
8686,Los Angeles,Night,Rainy
8687,San Francisco,Night,Cloudy
8688,San Francisco,Evening,Cloudy
8689,Los Angeles,Night,Rainy
8690,Houston,Evening,Cloudy
8691,Los Angeles,Night,Sunny
8692,Los Angeles,Afternoon,Rainy
8693,San Francisco,Evening,Sunny
8694,Los Angeles,Afternoon,Snowy
8695,New York,Evening,Sunny
8696,Chicago,Morning,Cloudy
8697,New York,Night,Snowy
8698,San Francisco,Morning,Cloudy
8699,Chicago,Afternoon,Rainy
8700,Chicago,Night,Cloudy
8701,Los Angeles,Afternoon,Rainy
8702,Los Angeles,Afternoon,Cloudy
8703,Chicago,Afternoon,Rainy
8704,Houston,Morning,Rainy
8705,New York,Morning,Snowy
8706,Houston,Afternoon,Sunny
8707,San Francisco,Morning,Rainy
8708,San Francisco,Morning,Rainy
8709,New York,Evening,Cloudy
8710,Chicago,Night,Sunny
8711,New York,Night,Snowy
8712,Houston,Evening,Snowy
8713,Chicago,Night,Sunny
8714,Los Angeles,Night,Sunny
8715,Houston,Night,Snowy
8716,San Francisco,Evening,Snowy
8717,Los Angeles,Night,Sunny
8718,Chicago,Afternoon,Rainy
8719,Los Angeles,Night,Sunny
8720,New York,Morning,Rainy
8721,San Francisco,Morning,Sunny
8722,San Francisco,Evening,Cloudy
8723,Chicago,Morning,Cloudy
8724,Chicago,Night,Sunny
8725,Los Angeles,Morning,Sunny
8726,New York,Night,Sunny
8727,New York,Evening,Sunny
8728,Chicago,Night,Snowy
8729,San Francisco,Evening,Cloudy
8730,Los Angeles,Morning,Rainy
8731,Chicago,Afternoon,Snowy
8732,San Francisco,Night,Cloudy
8733,New York,Evening,Sunny
8734,San Francisco,Morning,Cloudy
8735,Houston,Morning,Rainy
8736,San Francisco,Morning,Sunny
8737,Los Angeles,Morning,Cloudy
8738,New York,Night,Cloudy
8739,Chicago,Morning,Snowy
8740,New York,Morning,Rainy
8741,Chicago,Night,Snowy
8742,San Francisco,Night,Sunny
8743,San Francisco,Night,Sunny
8744,New York,Afternoon,Sunny
8745,San Francisco,Evening,Cloudy
8746,Houston,Evening,Cloudy
8747,Houston,Evening,Rainy
8748,San Francisco,Evening,Sunny
8749,New York,Afternoon,Rainy
8750,Houston,Afternoon,Sunny
8751,New York,Night,Cloudy
8752,Chicago,Night,Cloudy
8753,Chicago,Evening,Snowy
8754,Chicago,Evening,Snowy
8755,Los Angeles,Afternoon,Rainy
8756,San Francisco,Night,Sunny
8757,Los Angeles,Evening,Sunny
8758,New York,Night,Rainy
8759,Houston,Afternoon,Cloudy
8760,Chicago,Evening,Cloudy
8761,Chicago,Afternoon,Sunny
8762,San Francisco,Evening,Sunny
8763,San Francisco,Afternoon,Sunny
8764,Los Angeles,Afternoon,Sunny
8765,Los Angeles,Morning,Cloudy
8766,Chicago,Night,Cloudy
8767,Chicago,Night,Snowy
8768,New York,Morning,Snowy
8769,New York,Morning,Cloudy
8770,San Francisco,Evening,Snowy
8771,Los Angeles,Night,Cloudy
8772,Chicago,Night,Sunny
8773,New York,Evening,Sunny
8774,New York,Morning,Cloudy
8775,Houston,Evening,Rainy
8776,Chicago,Afternoon,Sunny
8777,San Francisco,Afternoon,Snowy
8778,Chicago,Evening,Rainy
8779,Los Angeles,Evening,Cloudy
8780,Chicago,Evening,Cloudy
8781,San Francisco,Night,Rainy
8782,Houston,Morning,Snowy
8783,Los Angeles,Afternoon,Snowy
8784,Houston,Afternoon,Cloudy
8785,Houston,Night,Cloudy
8786,Chicago,Afternoon,Cloudy
8787,Houston,Afternoon,Cloudy
8788,San Francisco,Morning,Snowy
8789,San Francisco,Night,Sunny
8790,Los Angeles,Night,Snowy
8791,San Francisco,Morning,Cloudy
8792,Chicago,Evening,Sunny
8793,San Francisco,Morning,Sunny
8794,New York,Night,Rainy
8795,New York,Night,Rainy
8796,Houston,Morning,Rainy
8797,Houston,Afternoon,Sunny
8798,San Francisco,Morning,Snowy
8799,Los Angeles,Afternoon,Sunny
8800,Los Angeles,Night,Sunny
8801,Houston,Night,Rainy
8802,Los Angeles,Afternoon,Cloudy
8803,San Francisco,Evening,Snowy
8804,New York,Morning,Cloudy
8805,New York,Night,Rainy
8806,New York,Morning,Cloudy
8807,Houston,Afternoon,Sunny
8808,Los Angeles,Evening,Sunny
8809,Houston,Morning,Rainy
8810,Chicago,Evening,Cloudy
8811,Chicago,Evening,Cloudy
8812,San Francisco,Night,Sunny
8813,Los Angeles,Afternoon,Sunny
8814,Los Angeles,Night,Sunny
8815,Houston,Morning,Snowy
8816,Houston,Morning,Cloudy
8817,New York,Night,Snowy
8818,Houston,Night,Rainy
8819,San Francisco,Morning,Rainy
8820,New York,Evening,Cloudy
8821,Houston,Evening,Snowy
8822,Houston,Evening,Rainy
8823,San Francisco,Afternoon,Rainy
8824,Chicago,Afternoon,Cloudy
8825,Chicago,Evening,Cloudy
8826,Houston,Night,Rainy
8827,Los Angeles,Afternoon,Sunny
8828,Houston,Night,Snowy
8829,New York,Night,Cloudy
8830,New York,Evening,Cloudy
8831,New York,Night,Cloudy
8832,San Francisco,Night,Snowy
8833,Los Angeles,Afternoon,Cloudy
8834,New York,Morning,Cloudy
8835,Houston,Afternoon,Snowy
8836,Los Angeles,Morning,Sunny
8837,San Francisco,Afternoon,Snowy
8838,Los Angeles,Evening,Cloudy
8839,New York,Morning,Cloudy
8840,Los Angeles,Afternoon,Sunny
8841,New York,Evening,Sunny
8842,Los Angeles,Afternoon,Cloudy
8843,San Francisco,Evening,Snowy
8844,Chicago,Morning,Rainy
8845,New York,Evening,Cloudy
8846,Los Angeles,Afternoon,Cloudy
8847,Chicago,Night,Sunny
8848,Chicago,Evening,Snowy
8849,San Francisco,Evening,Sunny
8850,New York,Afternoon,Sunny
8851,Houston,Morning,Rainy
8852,Houston,Evening,Cloudy
8853,New York,Evening,Sunny
8854,New York,Morning,Snowy
8855,Houston,Morning,Rainy
8856,New York,Night,Rainy
8857,New York,Afternoon,Snowy
8858,Los Angeles,Morning,Snowy
8859,Houston,Night,Snowy
8860,Los Angeles,Night,Sunny
8861,Houston,Night,Snowy
8862,New York,Afternoon,Sunny
8863,Chicago,Afternoon,Rainy
8864,San Francisco,Morning,Snowy
8865,San Francisco,Evening,Sunny
8866,Houston,Afternoon,Rainy
8867,San Francisco,Afternoon,Rainy
8868,Chicago,Afternoon,Sunny
8869,Houston,Afternoon,Snowy
8870,Houston,Evening,Cloudy
8871,Chicago,Evening,Sunny
8872,New York,Afternoon,Snowy
8873,San Francisco,Afternoon,Snowy
8874,Los Angeles,Night,Sunny
8875,San Francisco,Morning,Sunny
8876,New York,Evening,Cloudy
8877,San Francisco,Morning,Cloudy
8878,San Francisco,Morning,Snowy
8879,Los Angeles,Night,Snowy
8880,New York,Afternoon,Sunny
8881,New York,Evening,Rainy
8882,New York,Morning,Sunny
8883,San Francisco,Afternoon,Rainy
8884,Los Angeles,Evening,Cloudy
8885,Los Angeles,Afternoon,Sunny
8886,New York,Afternoon,Sunny
8887,San Francisco,Night,Rainy
8888,Chicago,Afternoon,Snowy
8889,Los Angeles,Afternoon,Sunny
8890,San Francisco,Night,Snowy
8891,New York,Night,Sunny
8892,Chicago,Evening,Sunny
8893,New York,Night,Snowy
8894,Houston,Evening,Sunny
8895,Houston,Night,Sunny
8896,Chicago,Morning,Sunny
8897,Los Angeles,Evening,Sunny
8898,New York,Evening,Snowy
8899,Chicago,Night,Snowy
8900,Chicago,Morning,Sunny
8901,San Francisco,Night,Rainy
8902,New York,Night,Sunny
8903,San Francisco,Morning,Snowy
8904,San Francisco,Evening,Sunny
8905,Chicago,Night,Cloudy
8906,Chicago,Afternoon,Rainy
8907,Los Angeles,Morning,Sunny
8908,San Francisco,Night,Cloudy
8909,New York,Afternoon,Snowy
8910,Chicago,Evening,Rainy
8911,Los Angeles,Evening,Sunny
8912,Chicago,Evening,Sunny
8913,New York,Evening,Cloudy
8914,New York,Afternoon,Rainy
8915,Los Angeles,Night,Rainy
8916,Los Angeles,Afternoon,Sunny
8917,Los Angeles,Afternoon,Cloudy
8918,New York,Morning,Rainy
8919,Chicago,Evening,Snowy
8920,New York,Night,Sunny
8921,Houston,Night,Rainy
8922,Los Angeles,Evening,Cloudy
8923,Chicago,Afternoon,Cloudy
8924,Chicago,Evening,Snowy
8925,San Francisco,Afternoon,Sunny
8926,New York,Morning,Sunny
8927,New York,Afternoon,Rainy
8928,Houston,Evening,Rainy
8929,New York,Morning,Cloudy
8930,Houston,Night,Sunny
8931,Los Angeles,Night,Cloudy
8932,San Francisco,Evening,Rainy
8933,Houston,Evening,Rainy
8934,San Francisco,Afternoon,Sunny
8935,New York,Afternoon,Sunny
8936,New York,Night,Rainy
8937,Los Angeles,Evening,Sunny
8938,San Francisco,Evening,Snowy
8939,Chicago,Night,Sunny
8940,New York,Afternoon,Sunny
8941,Chicago,Night,Sunny
8942,Chicago,Evening,Cloudy
8943,San Francisco,Evening,Cloudy
8944,Houston,Night,Sunny
8945,Houston,Night,Sunny
8946,Houston,Morning,Rainy
8947,New York,Night,Rainy
8948,Los Angeles,Night,Sunny
8949,Chicago,Morning,Rainy
8950,Los Angeles,Night,Rainy
8951,New York,Night,Rainy
8952,Houston,Morning,Sunny
8953,Chicago,Night,Cloudy
8954,New York,Morning,Snowy
8955,Houston,Afternoon,Cloudy
8956,Chicago,Night,Snowy
8957,New York,Morning,Cloudy
8958,Houston,Morning,Snowy
8959,Houston,Afternoon,Snowy
8960,Los Angeles,Evening,Snowy
8961,San Francisco,Morning,Rainy
8962,San Francisco,Afternoon,Cloudy
8963,San Francisco,Evening,Sunny
8964,Houston,Morning,Sunny
8965,Houston,Evening,Snowy
8966,New York,Evening,Sunny
8967,Los Angeles,Evening,Snowy
8968,Chicago,Night,Sunny
8969,Chicago,Evening,Rainy
8970,San Francisco,Afternoon,Snowy
8971,San Francisco,Evening,Cloudy
8972,Chicago,Evening,Sunny
8973,San Francisco,Morning,Cloudy
8974,Chicago,Morning,Cloudy
8975,Houston,Evening,Rainy
8976,San Francisco,Evening,Sunny
8977,San Francisco,Evening,Cloudy
8978,Houston,Afternoon,Sunny
8979,New York,Morning,Sunny
8980,Houston,Evening,Sunny
8981,San Francisco,Night,Rainy
8982,Chicago,Night,Cloudy
8983,New York,Night,Rainy
8984,Houston,Morning,Cloudy
8985,New York,Night,Rainy
8986,San Francisco,Evening,Cloudy
8987,Los Angeles,Night,Rainy
8988,Chicago,Morning,Rainy
8989,Los Angeles,Morning,Cloudy
8990,Chicago,Morning,Snowy
8991,Chicago,Night,Rainy
8992,Chicago,Morning,Snowy
8993,Los Angeles,Night,Sunny
8994,New York,Morning,Snowy
8995,Chicago,Afternoon,Rainy
8996,New York,Evening,Cloudy
8997,Los Angeles,Morning,Snowy
8998,Houston,Night,Sunny
8999,Los Angeles,Afternoon,Rainy
9000,Los Angeles,Morning,Cloudy
9001,Chicago,Night,Rainy
9002,New York,Afternoon,Cloudy
9003,Chicago,Evening,Sunny
9004,New York,Evening,Sunny
9005,Los Angeles,Afternoon,Snowy
9006,Los Angeles,Afternoon,Sunny
9007,San Francisco,Morning,Snowy
9008,Chicago,Evening,Sunny
9009,Los Angeles,Night,Snowy
9010,Chicago,Evening,Sunny
9011,San Francisco,Afternoon,Sunny
9012,San Francisco,Afternoon,Rainy
9013,New York,Night,Snowy
9014,Chicago,Evening,Cloudy
9015,San Francisco,Afternoon,Cloudy
9016,Chicago,Night,Rainy
9017,Chicago,Afternoon,Rainy
9018,Houston,Morning,Snowy
9019,Los Angeles,Night,Sunny
9020,Houston,Night,Rainy
9021,Chicago,Night,Rainy
9022,San Francisco,Evening,Rainy
9023,Chicago,Morning,Snowy
9024,Chicago,Evening,Sunny
9025,Los Angeles,Morning,Rainy
9026,San Francisco,Morning,Snowy
9027,San Francisco,Night,Snowy
9028,San Francisco,Evening,Sunny
9029,San Francisco,Morning,Rainy
9030,Chicago,Night,Cloudy
9031,Chicago,Afternoon,Snowy
9032,San Francisco,Morning,Rainy
9033,Los Angeles,Morning,Cloudy
9034,San Francisco,Evening,Cloudy
9035,Los Angeles,Afternoon,Cloudy
9036,San Francisco,Night,Rainy
9037,Chicago,Morning,Cloudy
9038,San Francisco,Evening,Snowy
9039,Los Angeles,Morning,Rainy
9040,New York,Afternoon,Rainy
9041,Chicago,Evening,Rainy
9042,Los Angeles,Afternoon,Cloudy
9043,Chicago,Evening,Sunny
9044,Chicago,Evening,Rainy
9045,Los Angeles,Morning,Cloudy
9046,San Francisco,Evening,Cloudy
9047,Chicago,Night,Cloudy
9048,New York,Afternoon,Sunny
9049,Los Angeles,Evening,Sunny
9050,Los Angeles,Night,Snowy
9051,San Francisco,Evening,Snowy
9052,Los Angeles,Afternoon,Cloudy
9053,New York,Morning,Sunny
9054,Houston,Afternoon,Cloudy
9055,Chicago,Evening,Sunny
9056,Chicago,Night,Sunny
9057,San Francisco,Evening,Snowy
9058,New York,Night,Snowy
9059,San Francisco,Morning,Cloudy
9060,Chicago,Afternoon,Snowy
9061,San Francisco,Morning,Rainy
9062,Houston,Afternoon,Rainy
9063,New York,Evening,Rainy
9064,Houston,Night,Rainy
9065,New York,Night,Snowy
9066,New York,Evening,Rainy
9067,San Francisco,Afternoon,Sunny
9068,San Francisco,Evening,Rainy
9069,New York,Evening,Sunny
9070,San Francisco,Night,Snowy
9071,Houston,Afternoon,Rainy
9072,New York,Night,Sunny
9073,San Francisco,Afternoon,Cloudy
9074,San Francisco,Morning,Snowy
9075,Los Angeles,Evening,Cloudy
9076,Houston,Afternoon,Sunny
9077,San Francisco,Evening,Sunny
9078,New York,Night,Sunny
9079,Chicago,Morning,Sunny
9080,Los Angeles,Morning,Cloudy
9081,Houston,Morning,Sunny
9082,Houston,Evening,Cloudy
9083,Houston,Night,Rainy
9084,New York,Morning,Rainy
9085,New York,Afternoon,Rainy
9086,Chicago,Morning,Rainy
9087,New York,Night,Rainy
9088,San Francisco,Morning,Snowy
9089,New York,Evening,Cloudy
9090,Houston,Afternoon,Snowy
9091,New York,Night,Snowy
9092,Los Angeles,Evening,Sunny
9093,Chicago,Morning,Cloudy
9094,Houston,Night,Sunny
9095,San Francisco,Morning,Cloudy
9096,Los Angeles,Morning,Rainy
9097,New York,Afternoon,Rainy
9098,Houston,Afternoon,Snowy
9099,Houston,Morning,Rainy
9100,Houston,Morning,Cloudy
9101,San Francisco,Evening,Rainy
9102,New York,Afternoon,Snowy
9103,Chicago,Afternoon,Sunny
9104,Chicago,Evening,Snowy
9105,Houston,Afternoon,Rainy
9106,Chicago,Afternoon,Cloudy
9107,San Francisco,Evening,Snowy
9108,San Francisco,Night,Rainy
9109,Houston,Morning,Snowy
9110,Los Angeles,Afternoon,Snowy
9111,Los Angeles,Afternoon,Snowy
9112,New York,Evening,Rainy
9113,Los Angeles,Morning,Sunny
9114,New York,Evening,Cloudy
9115,New York,Night,Cloudy
9116,Houston,Evening,Snowy
9117,Houston,Afternoon,Sunny
9118,Houston,Night,Snowy
9119,Houston,Morning,Cloudy
9120,Los Angeles,Morning,Rainy
9121,Chicago,Afternoon,Snowy
9122,San Francisco,Evening,Snowy
9123,Houston,Evening,Sunny
9124,Los Angeles,Night,Sunny
9125,San Francisco,Evening,Cloudy
9126,Los Angeles,Night,Rainy
9127,New York,Afternoon,Snowy
9128,New York,Night,Sunny
9129,Houston,Evening,Rainy
9130,Los Angeles,Evening,Cloudy
9131,San Francisco,Night,Sunny
9132,San Francisco,Night,Snowy
9133,Houston,Night,Snowy
9134,New York,Morning,Rainy
9135,Los Angeles,Night,Sunny
9136,San Francisco,Afternoon,Rainy
9137,San Francisco,Evening,Sunny
9138,Chicago,Night,Rainy
9139,Los Angeles,Evening,Rainy
9140,Chicago,Night,Rainy
9141,Chicago,Morning,Sunny
9142,Los Angeles,Morning,Snowy
9143,Los Angeles,Evening,Sunny
9144,Los Angeles,Evening,Sunny
9145,San Francisco,Evening,Sunny
9146,Los Angeles,Evening,Rainy
9147,New York,Morning,Sunny
9148,Houston,Evening,Sunny
9149,Los Angeles,Morning,Cloudy
9150,New York,Evening,Rainy
9151,New York,Afternoon,Cloudy
9152,Houston,Evening,Rainy
9153,Houston,Evening,Cloudy
9154,New York,Evening,Sunny
9155,Houston,Evening,Sunny
9156,Chicago,Morning,Cloudy
9157,San Francisco,Morning,Rainy
9158,New York,Afternoon,Sunny
9159,Houston,Afternoon,Cloudy
9160,San Francisco,Afternoon,Sunny
9161,Houston,Evening,Snowy
9162,New York,Afternoon,Snowy
9163,New York,Afternoon,Cloudy
9164,New York,Night,Sunny
9165,Los Angeles,Afternoon,Sunny
9166,Houston,Morning,Cloudy
9167,Houston,Morning,Sunny
9168,San Francisco,Evening,Cloudy
9169,San Francisco,Night,Snowy
9170,Los Angeles,Night,Cloudy
9171,Chicago,Afternoon,Cloudy
9172,San Francisco,Evening,Snowy
9173,Los Angeles,Night,Cloudy
9174,Houston,Afternoon,Snowy
9175,Los Angeles,Morning,Sunny
9176,Los Angeles,Night,Cloudy
9177,Los Angeles,Morning,Snowy
9178,San Francisco,Afternoon,Snowy
9179,San Francisco,Night,Sunny
9180,New York,Afternoon,Rainy
9181,Houston,Evening,Snowy
9182,Chicago,Night,Snowy
9183,Houston,Night,Snowy
9184,Houston,Evening,Sunny
9185,Houston,Night,Cloudy
9186,Chicago,Afternoon,Sunny
9187,Los Angeles,Morning,Sunny
9188,New York,Night,Rainy
9189,San Francisco,Morning,Snowy
9190,Houston,Night,Cloudy
9191,Los Angeles,Evening,Snowy
9192,Chicago,Night,Snowy
9193,San Francisco,Night,Snowy
9194,Los Angeles,Morning,Cloudy
9195,Chicago,Afternoon,Rainy
9196,Houston,Evening,Snowy
9197,Houston,Night,Rainy
9198,San Francisco,Evening,Cloudy
9199,San Francisco,Night,Rainy
9200,Houston,Morning,Sunny
9201,Los Angeles,Afternoon,Cloudy
9202,New York,Afternoon,Sunny
9203,New York,Afternoon,Cloudy
9204,Houston,Evening,Cloudy
9205,Los Angeles,Morning,Sunny
9206,Houston,Afternoon,Cloudy
9207,Houston,Evening,Cloudy
9208,Chicago,Afternoon,Cloudy
9209,Chicago,Evening,Cloudy
9210,Chicago,Morning,Cloudy
